VOW.DE;20130102;99.30138397216797
VOW.DE;20130103;98.65409088134766
VOW.DE;20130104;98.595245361328125
VOW.DE;20130107;96.50624084472656
VOW.DE;20130108;95.09394836425781
VOW.DE;20130109;93.681671142578125
VOW.DE;20130110;94.5937728881836
VOW.DE;20130111;96.85932922363281
VOW.DE;20130114;97.1535415649414
VOW.DE;20130115;96.68278503417969
VOW.DE;20130116;97.83026885986328
VOW.DE;20130117;97.2418212890625
VOW.DE;20130118;97.97735595703125
VOW.DE;20130121;98.80120849609375
VOW.DE;20130122;99.095428466796875
VOW.DE;20130123;100.24293518066406
VOW.DE;20130124;100.03697204589844
VOW.DE;20130125;101.65520477294922
VOW.DE;20130128;102.3613510131836
VOW.DE;20130129;101.62579345703125
VOW.DE;20130130;101.5080795288086
VOW.DE;20130131;100.06637573242188
VOW.DE;20130201;102.39078521728516
VOW.DE;20130204;99.12486267089844
VOW.DE;20130205;97.83026885986328
VOW.DE;20130206;97.5066146850586
VOW.DE;20130207;97.41835021972656
VOW.DE;20130208;99.56620788574219
VOW.DE;20130211;98.74236297607422
VOW.DE;20130212;99.477935791015625
VOW.DE;20130213;100.12521362304688
VOW.DE;20130214;98.595245361328125
VOW.DE;20130215;98.4775619506836
VOW.DE;20130218;98.35987854003906
VOW.DE;20130219;99.97809600830078
VOW.DE;20130220;100.3606185913086
VOW.DE;20130221;98.30103302001953
VOW.DE;20130222;92.2693862915039
VOW.DE;20130225;90.3863296508789
VOW.DE;20130226;90.00384521484375
VOW.DE;20130227;92.2399673461914
VOW.DE;20130228;92.88726806640625
VOW.DE;20130301;91.00421142578125
VOW.DE;20130304;89.91557312011719
VOW.DE;20130305;92.35765838623047
VOW.DE;20130306;93.2697525024414
VOW.DE;20130307;94.35839080810547
VOW.DE;20130308;94.152435302734375
VOW.DE;20130311;93.91705322265625
VOW.DE;20130312;92.6224594116211
VOW.DE;20130313;93.88761901855469
VOW.DE;20130314;91.7397689819336
VOW.DE;20130315;89.18000793457031
VOW.DE;20130318;89.327117919921875
VOW.DE;20130319;88.59156036376953
VOW.DE;20130320;87.67945861816406
VOW.DE;20130321;86.94388580322266
VOW.DE;20130322;87.62060546875
VOW.DE;20130325;87.00273132324219
VOW.DE;20130326;87.14984893798828
VOW.DE;20130327;87.03216552734375
VOW.DE;20130328;86.35543060302734
VOW.DE;20130402;87.17925262451172
VOW.DE;20130403;87.5911865234375
VOW.DE;20130404;86.70851135253906
VOW.DE;20130405;85.61985778808594
VOW.DE;20130408;86.59081268310547
VOW.DE;20130409;84.6195068359375
VOW.DE;20130410;84.67833709716797
VOW.DE;20130411;85.6492919921875
VOW.DE;20130412;82.61875915527344
VOW.DE;20130415;81.47126770019531
VOW.DE;20130416;82.059722900390625
VOW.DE;20130417;79.41168212890625
VOW.DE;20130418;78.02881622314453
VOW.DE;20130419;80.17668151855469
VOW.DE;20130422;80.70628356933594
VOW.DE;20130423;82.97183990478516
VOW.DE;20130424;85.443328857421875
VOW.DE;20130425;86.50255584716797
VOW.DE;20130426;85.71888732910156
VOW.DE;20130429;87.94928741455078
VOW.DE;20130430;88.97406005859375
VOW.DE;20130502;88.09998321533203
VOW.DE;20130503;91.1742935180664
VOW.DE;20130506;90.7523193359375
VOW.DE;20130507;90.05909729003906
VOW.DE;20130508;90.8427505493164
VOW.DE;20130509;91.41541290283203
VOW.DE;20130510;90.66190338134766
VOW.DE;20130513;90.63175964355469
VOW.DE;20130514;92.19904327392578
VOW.DE;20130515;93.37451934814453
VOW.DE;20130516;93.706085205078125
VOW.DE;20130517;96.72010040283203
VOW.DE;20130520;101.30142974853516
VOW.DE;20130521;99.88483428955078
VOW.DE;20130522;101.57269287109375
VOW.DE;20130523;98.70933532714844
VOW.DE;20130524;98.86003875732422
VOW.DE;20130527;98.52851867675781
VOW.DE;20130528;98.31752014160156
VOW.DE;20130529;97.7750244140625
VOW.DE;20130530;99.10118865966797
VOW.DE;20130531;99.493011474609375
VOW.DE;20130603;98.07640838623047
VOW.DE;20130604;97.322906494140625
VOW.DE;20130605;96.99134826660156
VOW.DE;20130606;95.54463195800781
VOW.DE;20130607;97.74485778808594
VOW.DE;20130610;98.86003875732422
VOW.DE;20130611;96.1474380493164
VOW.DE;20130612;93.193695068359375
VOW.DE;20130613;92.37989807128906
VOW.DE;20130614;93.464935302734375
VOW.DE;20130617;94.48970794677734
VOW.DE;20130618;94.06775665283203
VOW.DE;20130619;92.59088134765625
VOW.DE;20130620;88.97406005859375
VOW.DE;20130621;87.46704864501953
VOW.DE;20130624;85.68875885009766
VOW.DE;20130625;89.1850357055664
VOW.DE;20130626;89.576873779296875
VOW.DE;20130627;90.48106384277344
VOW.DE;20130628;90.27008819580078
VOW.DE;20130701;91.38526916503906
VOW.DE;20130702;90.8427505493164
VOW.DE;20130703;89.48643493652344
VOW.DE;20130704;93.04300689697266
VOW.DE;20130705;91.1441421508789
VOW.DE;20130708;92.681304931640625
VOW.DE;20130709;94.369171142578125
VOW.DE;20130710;94.188323974609375
VOW.DE;20130711;95.54463195800781
VOW.DE;20130712;96.93107604980469
VOW.DE;20130715;97.26262664794922
VOW.DE;20130716;96.87079620361328
VOW.DE;20130717;98.40796661376953
VOW.DE;20130718;99.613555908203125
